ticker,date,last_open,last_high,last_low,last_close,last_volume,rvi,hlc3,ema,hma,tema,fwma,hwma,kama,swma,mi,atr,price_distance,mfi,obv,pvt
BSM,2025-08-15 00:30:06,12.5,12.529999732971191,12.229999542236328,12.279999732971191,438400,48.38605885304576,12.34666633605957,12.346780919060622,12.407009169301944,12.350499736625965,12.368493574369701,12.370985506764676,12.319088021145454,12.310396194458008,1.1060046832141492,0.2565586841096513,0.5512740582824102,65.52542985485047,-2753600.0,-11612905.049201587
SINT,2025-09-23 00:30:08,4.769999980926514,4.914999961853027,4.539999961853027,4.880000114440918,83600,49.877218592449,4.778333346048991,4.302506939734003,4.388348375223415,4.747468303346481,4.6791566959011694,5.030286766773391,4.556282751135318,4.320166595776875,1.1708499154087124,0.5374808230716868,9.848060924793971,56.168078594269204,34937500.0,601847373.5344064
BTM,2025-10-03 00:30:06,3.8299999237060547,3.930000066757202,3.740000009536743,3.8499999046325684,2151400,55.79260311554868,3.8399999936421714,3.736901512837398,3.569882598191629,3.7006666781793225,3.754485525457553,3.923504375149467,3.5443818733281507,3.5826666275660197,0.9208218053753788,0.23060668482314722,3.3695769047402284,55.83961632846684,-3725700.0,13125881.585166933
FRT,2025-09-16 00:30:09,99.73501691460984,99.97233786303018,98.60773297924207,98.79561614990234,492800,44.817991334451094,99.12522899739152,98.40767546428981,100.59928972648851,100.94206399562982,99.61394984602322,102.86224262117744,98.71080858804962,100.04419809977213,0.9241970694081993,1.5397791915089685,0.04506081854610917,53.3902599257244,-6375700.0,-980022.8926164334
USEG,2025-08-14 00:30:07,1.1699999570846558,1.2300000190734863,1.149999976158142,1.2100000381469727,268200,41.74409025822304,1.196666677792867,1.2207161879301316,1.1440510608210706,1.1435663287805744,1.1836758908479648,1.084802228619422,1.2443979315598368,1.1636666496594747,0.6735475325508987,0.08160843799401099,-0.12381038427741378,44.463101447607016,101900500.0,5949628315.152919
PGEN,2025-08-20 00:30:07,3.140000104904175,3.25,2.940000057220459,3.2100000381469727,8919700,58.348052052011106,3.133333365122477,2.202463146952467,2.714611277956983,2.848279596991011,2.950506526013002,2.750115769730761,2.66678169216552,2.230666673183441,1.507416510495602,0.2659105928004618,59.58240206817654,84.4523400051776,208499500.0,10526369480.042969
CBSH,2025-09-30 00:30:08,59.40999984741211,59.849998474121094,59.16999816894531,59.7599983215332,804300,51.2636565147662,59.59333165486654,59.84990921670717,59.17513599428779,59.14454377111798,59.571914597677676,58.98941500061471,59.72506049752094,59.23733342488607,0.9527707184383953,1.0029284114194905,0.00573131122698082,39.28617482907564,-166400.0,-7283427.497158423
KNX,2025-10-24 00:30:05,44.220001220703125,45.619998931884766,44.02000045776367,45.33000183105469,5108900,52.86758980047144,44.99000040690104,44.37918756720252,47.321933276353974,46.7975562509585,45.67382399259078,47.739191476213904,44.34141365095739,46.307333374023436,1.1464784878608023,1.702650164899759,3.5652727588740607,54.83432145827935,-19613700.0,26641370.167149514
SMTI,2025-08-19 00:30:05,31.56999969482422,32.25,30.649999618530273,30.860000610351562,23800,40.85530439926158,31.253333409627277,27.912502880223336,30.5866133537953,30.075274448100583,30.45860890765973,29.325700282888164,28.954868575364806,28.55733324686686,1.1698357156787482,1.6174588569577084,15.625997330119255,68.89478180410266,-241100.0,554660.7494158187
PK,2025-10-02 00:30:09,11.020000457763672,11.210000038146973,10.994999885559082,11.09000015258789,2848300,43.89282788089257,11.098333358764648,11.330580540449454,11.045786655227857,11.133427400801702,11.118967995732467,11.142839126221785,11.251640756399677,11.231608994801839,0.934404906713102,0.29397996027058015,-3.4109154170681872,50.87035015092592,-9275700.0,59551207.14190288
