target_from,target_to,rating_from_score,rating_to_score,rating_delta,rating_magnitude,target_delta,target_growth,relative_growth,last_close
20.0,22.0,0,0,0,0,2.0,0.1,0.2927921762237629,19.971887588500977
33.0,33.0,2,2,0,0,0.0,0.0,-1.0,29.810462951660156
120.0,120.0,2,2,0,0,0.0,0.0,-1.0,90.9068374633789
6.5,2.5,2,0,-2,2,-4.0,-0.6153846153846154,-3.585584352447526,2.0899999141693115
77.0,86.0,0,2,2,2,9.0,0.1168831168831168,4.817564793006933,80.19000244140625
16.0,8.0,0,0,0,0,-8.0,-0.5,-6.171168704895052,7.190000057220459
6.2,6.5,2,2,0,0,0.2999999999999998,0.0483870967741935,-0.8060811735664357,3.809999942779541
137.0,160.0,0,2,2,2,23.0,0.1678832116788321,13.867110026573274,123.7300033569336
15.0,16.0,2,2,0,0,1.0,0.0666666666666666,-0.3536039118881185,12.460000038146973
425.0,425.0,-3,-3,0,0,0.0,0.0,-1.0,469.1700134277344
230.0,320.0,2,2,0,0,90.0,0.391304347826087,57.17564793006933,312.8500061035156
45.0,45.0,2,2,0,0,0.0,0.0,-1.0,31.969999313354492
24.0,26.0,2,2,0,0,2.0,0.0833333333333333,0.2927921762237629,18.96725082397461
360.0,425.0,2,2,0,0,65.0,0.1805555555555555,41.0157457272723,366.0
12.0,12.0,2,2,0,0,0.0,0.0,-1.0,10.670000076293944
60.0,50.0,0,0,0,0,-10.0,-0.1666666666666666,-7.4639608811188145,45.220001220703125
15.0,15.0,0,0,0,0,0.0,0.0,-1.0,12.130000114440918
62.0,62.0,2,2,0,0,0.0,0.0,-1.0,25.920000076293945
18.0,18.0,0,0,0,0,0.0,0.0,-1.0,15.11455249786377
33.0,25.0,2,2,0,0,-8.0,-0.2424242424242424,-6.171168704895052,18.329999923706055
52.0,52.0,2,2,0,0,0.0,0.0,-1.0,34.279998779296875
10.0,23.0,0,-2,-2,2,13.0,1.3,7.403149145454458,30.8799991607666
92.0,81.0,-2,-2,0,0,-11.0,-0.1195652173913043,-8.110356969230697,86.94000244140625
8.0,10.0,2,2,0,0,2.0,0.25,0.2927921762237629,6.989999771118164
279.0,279.0,2,2,0,0,0.0,0.0,-1.0,242.4619598388672
35.0,35.0,2,2,0,0,0.0,0.0,-1.0,28.709999084472656
24.0,22.0,3,3,0,0,-2.0,-0.0833333333333333,-2.292792176223763,13.75
164.0,153.0,0,0,0,0,-11.0,-0.0670731707317073,-8.110356969230697,150.99411010742188
570.0,570.0,0,2,2,2,0.0,0.0,-1.0,552.0
340.0,340.0,0,0,0,0,0.0,0.0,-1.0,344.52105712890625
94.0,98.0,2,2,0,0,4.0,0.0425531914893617,1.5855843524475255,80.87000274658203
150.0,158.0,2,2,0,0,8.0,0.0533333333333333,4.171168704895051,133.6199951171875
36.0,36.0,0,0,0,0,0.0,0.0,-1.0,29.450000762939453
180.0,215.0,2,2,0,0,35.0,0.1944444444444444,21.623863083915857,179.55999755859375
90.0,100.0,2,2,0,0,10.0,0.1111111111111111,5.4639608811188145,85.23999786376953
11.4,12.6,2,2,0,0,1.1999999999999993,0.1052631578947367,-0.2243246942657427,12.390000343322754
431.0,455.0,2,2,0,0,24.0,0.0556844547563805,14.513506114685155,403.7799987792969
33.0,33.0,2,2,0,0,0.0,0.0,-1.0,15.369999885559082
27.0,26.0,2,2,0,0,-1.0,-0.037037037037037,-1.6463960881118815,15.40999984741211
93.0,88.0,0,2,2,2,-5.0,-0.053763440860215,-4.231980440559408,63.52000045776367
86.0,86.0,2,2,0,0,0.0,0.0,-1.0,50.61000061035156
14.0,16.0,2,2,0,0,2.0,0.1428571428571428,0.2927921762237629,13.06999969482422
19.0,21.0,-2,0,2,2,2.0,0.1052631578947368,0.2927921762237629,21.020000457763672
43.0,41.0,2,2,0,0,-2.0,-0.0465116279069767,-2.292792176223763,25.43000030517578
27.0,27.0,0,0,0,0,0.0,0.0,-1.0,25.170000076293945
109.0,110.0,2,2,0,0,1.0,0.0091743119266055,-0.3536039118881185,97.6999969482422
6.0,6.0,0,2,2,2,0.0,0.0,-1.0,2.3499999046325684
11.0,11.0,2,2,0,0,0.0,0.0,-1.0,6.21999979019165
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,15.229999542236328
6.0,6.0,2,2,0,0,0.0,0.0,-1.0,3.815573930740357
6.5,6.5,2,2,0,0,0.0,0.0,-1.0,4.260000228881836
27.0,34.0,2,2,0,0,7.0,0.2592592592592592,3.52477261678317,23.8799991607666
30.0,30.0,2,2,0,0,0.0,0.0,-1.0,25.440000534057617
2.0,1.5,0,0,0,0,-0.5,-0.25,-1.3231980440559408,1.4900000095367432
74.0,74.0,2,2,0,0,0.0,0.0,-1.0,63.349998474121094
23.0,23.0,2,2,0,0,0.0,0.0,-1.0,15.239999771118164
137.0,142.0,0,0,0,0,5.0,0.0364963503649635,2.2319804405594073,131.39999389648438
4.0,4.0,2,2,0,0,0.0,0.0,-1.0,2.009999990463257
24.0,24.0,2,2,0,0,0.0,0.0,-1.0,7.090000152587891
53.0,52.0,2,2,0,0,-1.0,-0.0188679245283018,-1.6463960881118815,40.304874420166016
48.0,48.0,2,2,0,0,0.0,0.0,-1.0,32.61000061035156
22.0,24.0,2,2,0,0,2.0,0.0909090909090909,0.2927921762237629,19.0185489654541
35.0,39.0,2,2,0,0,4.0,0.1142857142857142,1.5855843524475255,35.869998931884766
152.0,145.0,-2,-2,0,0,-7.0,-0.0460526315789473,-5.524772616783171,161.4499969482422
39.0,39.0,2,2,0,0,0.0,0.0,-1.0,22.13999938964844
9.0,9.0,2,2,0,0,0.0,0.0,-1.0,2.5899999141693115
480.0,425.0,0,2,2,2,-55.0,-0.1145833333333333,-36.55178484615348,288.4100036621094
8.0,8.0,0,0,0,0,0.0,0.0,-1.0,7.369999885559082
18.0,16.0,0,0,0,0,-2.0,-0.1111111111111111,-2.292792176223763,16.399999618530273
155.0,157.0,2,2,0,0,2.0,0.0129032258064516,0.2927921762237629,146.66073608398438
150.0,157.0,0,0,0,0,7.0,0.0466666666666666,3.52477261678317,156.0500030517578
126.0,147.0,2,2,0,0,21.0,0.1666666666666666,12.57431785034951,133.82000732421875
49.0,48.0,2,2,0,0,-1.0,-0.0204081632653061,-1.6463960881118815,36.65439987182617
47.0,46.0,2,2,0,0,-1.0,-0.0212765957446808,-1.6463960881118815,40.5099983215332
2.5,2.5,2,2,0,0,0.0,0.0,-1.0,0.6200000047683716
5.0,5.0,2,2,0,0,0.0,0.0,-1.0,1.3700000047683716
18.0,10.0,2,2,0,0,-8.0,-0.4444444444444444,-6.171168704895052,2.4100000858306885
35.0,32.0,0,0,0,0,-3.0,-0.0857142857142857,-2.9391882643356446,29.040000915527344
55.0,55.0,2,2,0,0,0.0,0.0,-1.0,42.91999816894531
679.0,679.0,0,0,0,0,0.0,0.0,-1.0,707.2999877929688
93.0,96.0,2,2,0,0,3.0,0.032258064516129,0.9391882643356444,
22.0,24.0,2,2,0,0,2.0,0.0909090909090909,0.2927921762237629,18.733736038208008
4.4,4.4,0,-3,-3,3,0.0,0.0,-1.0,4.769999980926514
35.0,35.0,2,0,-2,2,0.0,0.0,-1.0,42.66999816894531
33.0,31.0,0,0,0,0,-2.0,-0.0606060606060606,-2.292792176223763,32.540000915527344
45.0,35.0,2,2,0,0,-10.0,-0.2222222222222222,-7.4639608811188145,16.65999984741211
36.0,33.0,2,2,0,0,-3.0,-0.0833333333333333,-2.9391882643356446,24.549999237060547
106.0,106.0,2,2,0,0,0.0,0.0,-1.0,68.41000366210938
167.0,170.0,2,2,0,0,3.0,0.0179640718562874,0.9391882643356444,146.84677124023438
145.0,150.0,2,2,0,0,5.0,0.0344827586206896,2.2319804405594073,130.92999267578125
82.0,82.0,2,2,0,0,0.0,0.0,-1.0,69.61000061035156
107.0,129.0,2,2,0,0,22.0,0.205607476635514,13.220713938461392,101.5
10.0,9.0,0,0,0,0,-1.0,-0.1,-1.6463960881118815,8.644786834716797
60.0,59.0,2,2,0,0,-1.0,-0.0166666666666666,-1.6463960881118815,51.119998931884766
24.0,27.0,2,2,0,0,3.0,0.125,0.9391882643356444,22.44608497619629
55.0,55.0,2,2,0,0,0.0,0.0,-1.0,38.63999938964844
68.0,62.0,0,0,0,0,-6.0,-0.088235294117647,-4.878376528671289,57.81999969482422
50.0,35.0,2,2,0,0,-15.0,-0.3,-10.69594132167822,18.90999984741211
25.0,20.0,2,2,0,0,-5.0,-0.2,-4.231980440559408,13.729999542236328
38.0,38.0,0,0,0,0,0.0,0.0,-1.0,31.0
9.0,7.5,2,0,-2,2,-1.5,-0.1666666666666666,-1.969594132167822,7.059999942779541
35.0,35.0,2,2,0,0,0.0,0.0,-1.0,8.170000076293945
7.0,8.0,2,2,0,0,1.0,0.1428571428571428,-0.3536039118881185,2.0899999141693115
21.0,22.0,0,0,0,0,1.0,0.0476190476190476,-0.3536039118881185,23.329999923706055
64.0,74.0,2,2,0,0,10.0,0.15625,5.4639608811188145,53.58000183105469
155.0,155.0,2,2,0,0,0.0,0.0,-1.0,119.80999755859376
43.0,48.0,0,0,0,0,5.0,0.1162790697674418,2.2319804405594073,44.8407096862793
2.6,2.6,2,0,-2,2,0.0,0.0,-1.0,2.380000114440918
15.0,15.5,0,0,0,0,0.5,0.0333333333333333,-0.6768019559440592,13.016329765319824
21.0,20.0,0,0,0,0,-1.0,-0.0476190476190476,-1.6463960881118815,17.020000457763672
160.0,180.0,2,2,0,0,20.0,0.125,11.927921762237627,155.5500030517578
225.0,205.0,2,2,0,0,-20.0,-0.0888888888888888,-13.927921762237627,89.77999877929688
40.0,43.0,2,2,0,0,3.0,0.075,0.9391882643356444,28.989999771118164
66.0,66.0,2,2,0,0,0.0,0.0,-1.0,55.5676383972168
42.0,44.0,0,2,2,2,2.0,0.0476190476190476,0.2927921762237629,27.88999938964844
3.5,3.0,2,2,0,0,-0.5,-0.1428571428571428,-1.3231980440559408,0.8100000023841858
195.0,205.0,2,2,0,0,10.0,0.0512820512820512,5.4639608811188145,171.5869598388672
18.5,26.2,0,2,2,2,7.699999999999999,0.4162162162162162,3.9772498784614863,25.61000061035156
98.0,88.0,2,2,0,0,-10.0,-0.1020408163265306,-7.4639608811188145,74.33869934082031
62.0,62.0,2,2,0,0,0.0,0.0,-1.0,49.45000076293945
35.0,40.0,2,2,0,0,5.0,0.1428571428571428,2.2319804405594073,27.54580307006836
200.0,270.0,2,2,0,0,70.0,0.35,44.2477261678317,185.6000061035156
18.0,19.0,2,2,0,0,1.0,0.0555555555555555,-0.3536039118881185,17.020000457763672
2.5,2.5,2,0,-2,2,0.0,0.0,-1.0,1.850000023841858
5.1,8.2,0,0,0,0,3.0999999999999996,0.6078431372549019,1.0038278731468322,8.239999771118164
16.0,16.0,2,2,0,0,0.0,0.0,-1.0,12.470000267028809
130.0,115.0,0,0,0,0,-15.0,-0.1153846153846153,-10.69594132167822,105.97064208984376
164.0,170.0,0,0,0,0,6.0,0.0365853658536585,2.8783765286712883,168.4499969482422
170.0,175.0,-2,-2,0,0,5.0,0.0294117647058823,2.2319804405594073,515.4305419921875
23.0,26.0,2,2,0,0,3.0,0.1304347826086956,0.9391882643356444,19.959999084472656
21.0,22.0,2,2,0,0,1.0,0.0476190476190476,-0.3536039118881185,15.800000190734863
20.0,22.0,2,2,0,0,2.0,0.1,0.2927921762237629,20.84000015258789
6.5,6.5,2,2,0,0,0.0,0.0,-1.0,3.7100000381469727
140.0,140.0,2,3,1,1,0.0,0.0,-1.0,100.06999969482422
11.0,11.0,-2,0,2,2,0.0,0.0,-1.0,11.5
85.0,90.0,0,0,0,0,5.0,0.0588235294117647,2.2319804405594073,80.7663803100586
95.0,95.0,2,2,0,0,0.0,0.0,-1.0,87.80000305175781
109.0,84.0,2,2,0,0,-25.0,-0.2293577981651376,-17.159902202797035,50.84000015258789
24.0,21.0,2,2,0,0,-3.0,-0.125,-2.9391882643356446,13.65999984741211
28.0,36.0,0,0,0,0,8.0,0.2857142857142857,4.171168704895051,36.57646179199219
79.0,85.0,2,2,0,0,6.0,0.0759493670886076,2.8783765286712883,75.44000244140625
85.0,85.0,2,2,0,0,0.0,0.0,-1.0,70.37000274658203
48.0,42.0,2,2,0,0,-6.0,-0.125,-4.878376528671289,31.192081451416016
22.0,33.0,2,2,0,0,11.0,0.5,6.110356969230696,27.520000457763672
31.0,31.0,0,0,0,0,0.0,0.0,-1.0,27.75
18.0,12.0,0,0,0,0,-6.0,-0.3333333333333333,-4.878376528671289,5.110000133514404
84.0,82.0,2,2,0,0,-2.0,-0.0238095238095238,-2.292792176223763,74.80000305175781
32.0,32.0,2,2,0,0,0.0,0.0,-1.0,10.390000343322754
60.0,60.0,2,2,0,0,0.0,0.0,-1.0,44.279998779296875
9.0,7.0,2,2,0,0,-2.0,-0.2222222222222222,-2.292792176223763,1.7400000095367432
95.0,95.0,2,2,0,0,0.0,0.0,-1.0,80.80999755859375
121.0,120.0,0,0,0,0,-1.0,-0.0082644628099173,-1.6463960881118815,105.66000366210938
24.0,24.0,0,0,0,0,0.0,0.0,-1.0,24.010000228881836
58.0,60.0,2,2,0,0,2.0,0.0344827586206896,0.2927921762237629,53.150001525878906
51.0,55.0,-2,-2,0,0,4.0,0.0784313725490196,1.5855843524475255,57.130001068115234
252.0,289.0,2,2,0,0,37.0,0.1468253968253968,22.916655260139617,206.22000122070312
10.0,10.0,0,0,0,0,0.0,0.0,-1.0,8.029999732971191
50.0,45.0,2,2,0,0,-5.0,-0.1,-4.231980440559408,21.329999923706055
85.0,75.0,2,2,0,0,-10.0,-0.1176470588235294,-7.4639608811188145,61.5
50.0,52.0,-2,-2,0,0,2.0,0.04,0.2927921762237629,65.5
19.0,20.0,2,2,0,0,1.0,0.0526315789473684,-0.3536039118881185,12.124640464782717
17.0,15.0,0,0,0,0,-2.0,-0.1176470588235294,-2.292792176223763,13.4399995803833
18.0,18.0,2,2,0,0,0.0,0.0,-1.0,13.735776901245115
15.0,14.0,2,0,-2,2,-1.0,-0.0666666666666666,-1.6463960881118815,12.960000038146973
35.0,35.0,2,2,0,0,0.0,0.0,-1.0,30.506258010864254
11.0,11.5,2,2,0,0,0.5,0.0454545454545454,-0.6768019559440592,8.8100004196167
160.0,165.0,2,2,0,0,5.0,0.03125,2.2319804405594073,145.33999633789062
19.0,19.0,2,2,0,0,0.0,0.0,-1.0,14.600000381469728
8.0,8.0,2,2,0,0,0.0,0.0,-1.0,4.019999980926514
61.0,58.0,2,2,0,0,-3.0,-0.0491803278688524,-2.9391882643356446,35.630001068115234
133.0,200.0,2,2,0,0,67.0,0.5037593984962406,42.30853790349605,134.67999267578125
115.0,125.0,2,2,0,0,10.0,0.0869565217391304,5.4639608811188145,120.94000244140624
285.0,305.0,0,0,0,0,20.0,0.0701754385964912,11.927921762237627,280.5
7.0,7.0,2,2,0,0,0.0,0.0,-1.0,0.8209999799728394
190.0,190.0,2,2,0,0,0.0,0.0,-1.0,137.3699951171875
44.0,43.0,-2,-2,0,0,-1.0,-0.0227272727272727,-1.6463960881118815,36.84446716308594
40.0,40.0,2,2,0,0,0.0,0.0,-1.0,35.119998931884766
14.0,14.0,2,2,0,0,0.0,0.0,-1.0,2.180000066757202
225.0,200.0,0,0,0,0,-25.0,-0.1111111111111111,-17.159902202797035,183.72189331054688
11.0,11.0,2,0,-2,2,0.0,0.0,-1.0,9.640000343322754
235.0,235.0,2,2,0,0,0.0,0.0,-1.0,207.2100067138672
435.0,500.0,2,2,0,0,65.0,0.1494252873563218,41.0157457272723,458.9200134277344
120.0,120.0,2,2,0,0,0.0,0.0,-1.0,202.5099945068359
65.0,67.0,0,0,0,0,2.0,0.0307692307692307,0.2927921762237629,60.31233596801758
165.0,175.0,2,2,0,0,10.0,0.0606060606060606,5.4639608811188145,152.11000061035156
225.0,260.0,0,0,0,0,35.0,0.1555555555555555,21.623863083915857,242.66000366210935
36.0,36.0,2,2,0,0,0.0,0.0,-1.0,16.350000381469727
1.6,2.5,2,2,0,0,0.8999999999999999,0.5624999999999999,-0.4182435206993067,1.4800000190734863
10.75,12.0,2,2,0,0,1.25,0.1162790697674418,-0.1920048898601482,9.880000114440918
275.0,273.0,0,0,0,0,-2.0,-0.0072727272727272,-2.292792176223763,243.5
16.0,17.0,2,2,0,0,1.0,0.0625,-0.3536039118881185,15.220000267028809
325.0,400.0,2,2,0,0,75.0,0.2307692307692307,47.479706608391105,391.8800048828125
7.25,7.25,2,2,0,0,0.0,0.0,-1.0,4.71999979019165
19.0,19.0,2,2,0,0,0.0,0.0,-1.0,18.299999237060547
60.0,60.0,0,0,0,0,0.0,0.0,-1.0,55.689998626708984
59.0,65.0,0,0,0,0,6.0,0.1016949152542373,2.8783765286712883,64.4800033569336
22.0,23.0,2,2,0,0,1.0,0.0454545454545454,-0.3536039118881185,18.559999465942383
200.0,200.0,2,2,0,0,0.0,0.0,-1.0,151.83999633789062
40.0,40.0,2,2,0,0,0.0,0.0,-1.0,23.309999465942383
105.0,115.0,2,2,0,0,10.0,0.0952380952380952,5.4639608811188145,87.08000183105469
45.0,45.0,2,2,0,0,0.0,0.0,-1.0,36.869998931884766
6.0,5.5,-2,-2,0,0,-0.5,-0.0833333333333333,-1.3231980440559408,4.829999923706055
38.0,38.0,0,2,2,2,0.0,0.0,-1.0,32.63999938964844
15.0,12.0,2,2,0,0,-3.0,-0.2,-2.9391882643356446,7.28000020980835
50.0,68.0,2,2,0,0,18.0,0.36,10.635129586013866,60.7400016784668
510.0,550.0,2,2,0,0,40.0,0.0784313725490196,24.85584352447526,546.510009765625
322.0,348.0,2,2,0,0,26.0,0.0807453416149068,15.806298290908918,269.54998779296875
2.25,2.25,2,0,-2,2,0.0,0.0,-1.0,1.7000000476837158
42.0,42.0,0,2,2,2,0.0,0.0,-1.0,38.98605728149414
28.0,30.0,0,0,0,0,2.0,0.0714285714285714,0.2927921762237629,26.43000030517578
61.0,62.0,0,0,0,0,1.0,0.0163934426229508,-0.3536039118881185,59.70000076293945
78.0,78.0,2,2,0,0,0.0,0.0,-1.0,59.16999816894531
89.0,99.0,2,2,0,0,10.0,0.1123595505617977,5.4639608811188145,78.7699966430664
46.0,46.0,2,2,0,0,0.0,0.0,-1.0,9.130000114440918
165.0,165.0,2,2,0,0,0.0,0.0,-1.0,143.5399932861328
17.0,17.0,2,2,0,0,0.0,0.0,-1.0,13.270000457763672
16.0,19.0,2,2,0,0,3.0,0.1875,0.9391882643356444,15.942497253417969
175.0,205.0,2,2,0,0,30.0,0.1714285714285714,18.391882643356443,193.52784729003903
18.0,21.0,-2,-2,0,0,3.0,0.1666666666666666,0.9391882643356444,27.079999923706055
70.0,62.0,0,0,0,0,-8.0,-0.1142857142857142,-6.171168704895052,57.90924453735352
80.0,85.0,-3,-3,0,0,5.0,0.0625,2.2319804405594073,94.74575805664062
5.0,5.0,0,0,0,0,0.0,0.0,-1.0,6.170000076293945
27.0,27.0,2,2,0,0,0.0,0.0,-1.0,2.315000057220459
56.0,65.0,2,2,0,0,9.0,0.1607142857142857,4.817564793006933,54.150001525878906
357.0,370.0,2,2,0,0,13.0,0.0364145658263305,7.403149145454458,340.9700012207031
350.0,350.0,2,2,0,0,0.0,0.0,-1.0,339.4700012207031
41.0,47.0,2,2,0,0,6.0,0.1463414634146341,2.8783765286712883,42.52000045776367
7.0,7.0,2,2,0,0,0.0,0.0,-1.0,1.3899999856948853
9.0,12.0,2,2,0,0,3.0,0.3333333333333333,0.9391882643356444,7.179999828338623
37.0,40.0,0,0,0,0,3.0,0.081081081081081,0.9391882643356444,48.5
7.5,7.0,-3,-3,0,0,-0.5,-0.0666666666666666,-1.3231980440559408,6.95271110534668
18.0,18.0,0,2,2,2,0.0,0.0,-1.0,14.9399995803833
4.0,4.0,0,0,0,0,0.0,0.0,-1.0,3.609999895095825
185.0,210.0,2,0,-2,2,25.0,0.1351351351351351,15.159902202797037,200.69000244140625
5.0,6.0,2,2,0,0,1.0,0.2,-0.3536039118881185,3.859999895095825
230.0,220.0,2,2,0,0,-10.0,-0.0434782608695652,-7.4639608811188145,189.38543701171875
35.0,25.0,2,2,0,0,-10.0,-0.2857142857142857,-7.4639608811188145,20.1200008392334
2.5,2.5,2,2,0,0,0.0,0.0,-1.0,0.7620000243186951
499.0,494.0,2,2,0,0,-5.0,-0.0100200400801603,-4.231980440559408,402.489990234375
53.0,43.0,2,2,0,0,-10.0,-0.1886792452830188,-7.4639608811188145,35.369998931884766
56.0,55.0,-2,-2,0,0,-1.0,-0.0178571428571428,-1.6463960881118815,54.0099983215332
9.0,9.0,2,2,0,0,0.0,0.0,-1.0,1.340000033378601
60.0,60.0,2,2,0,0,0.0,0.0,-1.0,40.0
12.0,16.0,0,0,0,0,4.0,0.3333333333333333,1.5855843524475255,17.549999237060547
232.0,240.0,0,0,0,0,8.0,0.0344827586206896,4.171168704895051,233.6999969482422
140.0,140.0,2,2,0,0,0.0,0.0,-1.0,118.0
52.0,58.0,0,0,0,0,6.0,0.1153846153846153,2.8783765286712883,54.0
4.0,4.0,2,2,0,0,0.0,0.0,-1.0,1.159999966621399
72.0,97.0,2,0,-2,2,25.0,0.3472222222222222,15.159902202797037,94.1500015258789
14.5,15.0,2,2,0,0,0.5,0.0344827586206896,-0.6768019559440592,12.48314094543457
179.0,179.0,2,2,0,0,0.0,0.0,-1.0,119.94000244140624
18.0,18.0,2,2,0,0,0.0,0.0,-1.0,16.520000457763672
140.0,175.0,2,2,0,0,35.0,0.25,21.623863083915857,144.5312042236328
63.0,60.0,-3,-3,0,0,-3.0,-0.0476190476190476,-2.9391882643356446,72.70121765136719
68.0,70.0,2,2,0,0,2.0,0.0294117647058823,0.2927921762237629,64.62000274658203
0.0,0.0,0,0,0,0,0.0,0.0,-1.0,7430.919921875
10.0,8.0,2,2,0,0,-2.0,-0.2,-2.292792176223763,4.005000114440918
190.0,190.0,2,2,0,0,0.0,0.0,-1.0,170.17999267578125
105.0,120.0,2,2,0,0,15.0,0.1428571428571428,8.695941321678221,90.30999755859376
90.0,90.0,2,2,0,0,0.0,0.0,-1.0,75.61000061035156
23.0,25.0,0,0,0,0,2.0,0.0869565217391304,0.2927921762237629,23.020000457763672
135.0,158.0,2,2,0,0,23.0,0.1703703703703703,13.867110026573274,139.11000061035156
50.0,50.0,0,2,2,2,0.0,0.0,-1.0,39.130001068115234
2.25,4.0,0,0,0,0,1.75,0.7777777777777778,0.1311931541957925,5.570000171661377
13.0,14.0,-2,-2,0,0,1.0,0.0769230769230769,-0.3536039118881185,13.460000038146973
7.0,8.5,0,0,0,0,1.5,0.2142857142857142,-0.0304058678321778,8.140000343322754
141.0,137.0,2,2,0,0,-4.0,-0.0283687943262411,-3.585584352447526,107.7300033569336
40.0,40.0,2,2,0,0,0.0,0.0,-1.0,27.200000762939453
28.0,30.0,0,0,0,0,2.0,0.0714285714285714,0.2927921762237629,27.699647903442383
45.0,46.0,0,0,0,0,1.0,0.0222222222222222,-0.3536039118881185,40.08221435546875
5.5,6.0,2,2,0,0,0.5,0.0909090909090909,-0.6768019559440592,4.079999923706055
19.0,18.0,2,2,0,0,-1.0,-0.0526315789473684,-1.6463960881118815,5.96999979019165
20.0,23.0,0,2,2,2,3.0,0.15,0.9391882643356444,20.009801864624023
60.0,69.0,2,2,0,0,9.0,0.15,4.817564793006933,61.36000061035156
12.0,12.0,2,2,0,0,0.0,0.0,-1.0,2.9200000762939453
81.0,72.0,0,0,0,0,-9.0,-0.1111111111111111,-6.817564793006933,51.529998779296875
22.0,23.0,0,0,0,0,1.0,0.0454545454545454,-0.3536039118881185,21.46455192565918
20.0,20.0,2,2,0,0,0.0,0.0,-1.0,8.029999732971191
75.0,88.0,0,0,0,0,13.0,0.1733333333333333,7.403149145454458,83.5999984741211
115.0,128.0,2,2,0,0,13.0,0.1130434782608695,7.403149145454458,114.4800033569336
82.0,82.0,-3,-3,0,0,0.0,0.0,-1.0,83.69999694824219
400.0,420.0,2,2,0,0,20.0,0.05,11.927921762237627,333.3900146484375
149.0,145.0,2,2,0,0,-4.0,-0.0268456375838926,-3.585584352447526,122.58000183105467
1.0,1.5,0,0,0,0,0.5,0.5,-0.6768019559440592,14.699999809265137
6.0,7.0,2,2,0,0,1.0,0.1666666666666666,-0.3536039118881185,3.259999990463257
30.0,30.0,2,2,0,0,0.0,0.0,-1.0,7.75
74.0,79.0,2,2,0,0,5.0,0.0675675675675675,2.2319804405594073,29.18000030517578
15.0,13.0,0,0,0,0,-2.0,-0.1333333333333333,-2.292792176223763,12.130000114440918
78.0,102.0,0,0,0,0,24.0,0.3076923076923077,14.513506114685155,103.54966735839844
9.0,10.0,2,2,0,0,1.0,0.1111111111111111,-0.3536039118881185,8.70397663116455
821.0,853.0,2,2,0,0,32.0,0.0389768574908648,19.68467481958021,760.5499877929688
50.0,50.0,2,2,0,0,0.0,0.0,-1.0,43.684322357177734
19.5,27.0,0,0,0,0,7.5,0.3846153846153846,3.84797066083911,22.469999313354492
200.0,206.0,2,2,0,0,6.0,0.03,2.8783765286712883,171.74000549316406
51.0,51.0,0,0,0,0,0.0,0.0,-1.0,52.290000915527344
21.0,28.0,2,2,0,0,7.0,0.3333333333333333,3.52477261678317,25.81999969482422
18.0,17.0,2,2,0,0,-1.0,-0.0555555555555555,-1.6463960881118815,12.800000190734863
9.9,8.5,0,0,0,0,-1.4000000000000004,-0.1414141414141414,-1.9049545233566345,8.279999732971191
16.0,16.0,2,2,0,0,0.0,0.0,-1.0,10.039999961853027
185.0,185.0,2,2,0,0,0.0,0.0,-1.0,142.16000366210938
28.0,33.0,2,2,0,0,5.0,0.1785714285714285,2.2319804405594073,22.549999237060547
22.0,10.0,2,2,0,0,-12.0,-0.5454545454545454,-8.756753057342578,7.349999904632568
32.0,23.0,2,2,0,0,-9.0,-0.28125,-6.817564793006933,17.200000762939453
163.0,167.0,2,2,0,0,4.0,0.0245398773006134,1.5855843524475255,127.8000030517578
24.0,25.0,2,2,0,0,1.0,0.0416666666666666,-0.3536039118881185,14.359999656677246
150.0,150.0,0,0,0,0,0.0,0.0,-1.0,134.7166748046875
45.0,61.0,2,2,0,0,16.0,0.3555555555555555,9.342337409790105,55.204620361328125
42.0,35.0,2,2,0,0,-7.0,-0.1666666666666666,-5.524772616783171,20.989999771118164
11.0,19.0,0,0,0,0,8.0,0.7272727272727273,4.171168704895051,15.845000267028809
8.0,10.0,2,2,0,0,2.0,0.25,0.2927921762237629,4.760000228881836
205.0,175.0,2,2,0,0,-30.0,-0.1463414634146341,-20.391882643356443,138.7100067138672
20.0,23.0,0,0,0,0,3.0,0.15,0.9391882643356444,22.790000915527344
38.0,42.0,0,0,0,0,4.0,0.1052631578947368,1.5855843524475255,47.11000061035156
69.0,69.0,0,0,0,0,0.0,0.0,-1.0,61.18000030517578
32.0,82.0,2,2,0,0,50.0,1.5625,31.319804405594073,65.98999786376953
25.0,25.0,2,2,0,0,0.0,0.0,-1.0,12.93000030517578
7.0,7.0,2,2,0,0,0.0,0.0,-1.0,1.7699999809265137
207.0,167.0,0,0,0,0,-40.0,-0.1932367149758454,-26.855843524475254,163.32000732421875
25.0,25.0,0,0,0,0,0.0,0.0,-1.0,24.030000686645508
56.0,51.0,2,2,0,0,-5.0,-0.0892857142857142,-4.231980440559408,38.849998474121094
500.0,385.0,2,2,0,0,-115.0,-0.23,-75.33555013286637,343.989990234375
44.0,50.0,-2,-2,0,0,6.0,0.1363636363636363,2.8783765286712883,56.31999969482422
9.0,12.0,2,2,0,0,3.0,0.3333333333333333,0.9391882643356444,10.170000076293944
1.0,1.0,2,2,0,0,0.0,0.0,-1.0,0.270000010728836
23.0,22.0,2,2,0,0,-1.0,-0.0434782608695652,-1.6463960881118815,4.75
88.0,88.0,0,0,0,0,0.0,0.0,-1.0,83.724609375
