ticker,date,last_open,last_high,last_low,last_close,last_volume,atr,std_dev,ulcer_index,price_distance,obv,ad_line,pvt,force_index,hlc3,typical_price,vwap,volume_close_min,volume_close_max
SMBC,2025-08-29 00:30:05,58.20000076293945,58.2400016784668,57.38999938964844,57.540000915527344,21600,1.2753750450456534,2.1913651025522256,4.076233378774414,4.776245117394818,535200.0,233440.827462167,756716.3496461516,8128.194467256604,57.723333994547524,57.723333994547524,57.723333994547524,895589.9810791016,2552000.0
EWTX,2025-09-26 00:30:06,14.710000038146973,16.530000686645508,14.670000076293945,16.049999237060547,1265400,1.0010894514609123,0.7095234447802962,7.21080720354089,8.299589784586937,5032200.0,120990.62954246649,35403818.39785294,197021.65239612223,15.75,15.75,15.75,7089749.901294708,29555276.474380493
AZO,2025-09-26 00:30:05,4139.35009765625,4217.5498046875,4118.2900390625,4198.02978515625,87200,89.36970263556593,64.81828361505522,3.66997091329309,-0.2828940439965131,358300.0,1104855.274425327,1415847.342054749,-490438.5227619718,4177.95654296875,4177.95654296875,4177.95654296875,341176572.8515625,1086444000.0
LUV,2025-10-25 00:30:05,32.04999923706055,32.43000030517578,31.3799991607666,32.20000076293945,15189600,1.19503260790788,0.9313594192028873,4.067913185857217,-1.616301528105084,30040500.0,13256846.889525535,-99256195.05090952,-5739729.796928607,32.00333340962728,32.00333340962728,32.00333340962728,156077128.13358307,880116859.3921661
MELI,2025-10-06 00:30:13,2178.31005859375,2178.31005859375,2116.0,2154.219970703125,636600,82.64141350665528,115.10249604178748,7.199848934507566,-9.326410627603561,-2037500.0,-837565.1406466897,-14634705.868538568,-28637308.24078358,2149.510009765625,2149.510009765625,2149.510009765625,616364454.4921875,2589869722.4365234
HMN,2025-07-29 00:30:07,41.58791525951366,41.836053169686686,41.091639439167594,41.18096923828125,242000,0.7768894995566432,0.6740300613182609,5.907815429125853,0.32280843688582617,1522900.0,1899161.5908788734,1444249.1218463832,15580.994700943053,41.36955394904518,41.36955394904518,41.36955394904518,7589744.575500488,17098068.129730225
COF,2025-10-24 00:30:05,224.02999877929688,227.6199951171875,222.85000610351562,225.00999450683594,3263600,6.535957836030205,5.701004808474257,7.589354480643491,5.16254817213273,12529200.0,2368448.725944911,-37856172.54260856,3542166.310577931,225.15999857584634,225.15999857584634,225.15999857584632,475930373.4375,2099673936.0855103
LC,2025-10-24 00:30:05,18.56999969482422,18.950000762939453,18.399999618530273,18.43000030517578,3095400,0.9165237041478079,1.0329338467967457,9.804801839281135,15.915595789947334,16694600.0,-2618576.90872903,323236724.8364279,2188517.3044083454,18.593333562215168,18.593333562215168,18.593333562215168,11236788.174247742,180848375.0
HWM,2025-08-06 00:30:07,179.28143622571403,182.55926739615563,177.93233753135289,181.93968200683594,2018100,5.7271373771333,4.064912108654596,3.679954136237016,-1.6096676555073643,45850300.0,38974043.74754063,80240102.54989083,-5912163.857624872,180.81042897811483,180.81042897811483,180.81042897811483,313926931.2408447,1528616124.9511719
CATX,2025-10-06 00:30:13,3.680000066757202,3.700000047683716,3.5,3.549999952316284,803500,0.22663224788369118,0.1537898445652784,23.55051720044536,5.891124301796266,383500.0,-4083480.993147489,3358435.230627734,18944.879718313023,3.5833333333333335,3.5833333333333335,3.5833333333333335,1107718.9623832703,6319476.848912239
CELC,2025-10-06 00:30:12,50.5099983215332,50.630001068115234,47.58000183105469,47.80500030517578,1217300,3.2552068461825527,3.492271811456821,18.513232011290615,-9.342182333830813,48091200.0,-20293687.480900615,4719269108.156635,-189838.5080023334,48.6716677347819,48.6716677347819,48.6716677347819,28857863.23699951,96388764.42871094
DOOO,2025-10-02 00:30:09,64.52999877929688,67.06999969482422,64.33000183105469,66.8499984741211,317400,1.9401485760949808,2.396375806518707,9.153321934467472,5.511535851298254,3012600.0,1470640.6604912095,21307495.72018559,233092.97068913825,66.08333333333333,66.08333333333333,66.08333333333333,7229669.908905029,28620893.52798462
CON,2025-09-19 00:30:05,21.059999465942383,21.165000915527344,20.649999618530273,20.65999984741211,2802900,0.6362119840190982,1.1012222731505983,8.20871268085618,-8.348860613877726,825500.0,874313.6086616297,4818805.40144125,-292813.09988406306,20.825000127156574,20.825000127156574,20.825000127156574,14294358.381652832,57907913.5723114
TRVG,2025-10-01 00:30:06,3.3299999237060547,3.3489999771118164,3.2899999618530273,3.2899999618530273,17300,0.130561067197644,0.08807467228657734,29.881890393697866,-2.167772154501995,-220800.0,-841301.8699551072,-13029935.768031316,-200.71344361019035,3.309666633605957,3.309666633605957,3.309666633605957,41831.99915885925,312374.9941587448
ONTO,2025-09-24 00:30:07,136.52000427246094,137.34500122070312,130.55999755859375,130.9600067138672,2078800,5.597599493631678,10.698404077271736,3.7821593475638875,15.60020690490678,11453400.0,2557264.781230159,92112095.45754215,4450129.211783558,132.9550018310547,132.9550018310547,132.9550018310547,58876146.83532715,617925581.7764282
EHTH,2025-08-08 00:30:09,3.609999895095825,3.9000000953674316,3.430000066757202,3.450000047683716,744100,0.3728462907036273,0.34776697414246366,34.80945835605353,-6.8951553293652195,-1236200.0,-886390.2188947771,194382141.1602124,642128.8851210972,3.5933334032694497,3.5933334032694497,3.5933334032694497,551039.9876832962,26923513.29460144
WTW,2025-10-02 00:30:09,341.1499938964844,347.739990234375,341.1499938964844,345.7799987792969,615000,5.723892317455674,5.85850242334571,1.43607707078441,2.7441142742234246,3220000.0,5864312.698245241,8843535.856187375,646729.7651614225,344.88999430338544,344.88999430338544,344.88999430338544,137314458.56933594,439702737.7319336
TGT,2025-10-03 00:30:06,89.80000305175781,90.37000274658203,88.27999877929688,89.02999877929688,6872000,2.0510249385764228,1.4044549867308564,16.73251837537152,-0.10939453145130862,-48904500.0,-4139810.5553378128,-263898383.86140987,-210643.22731412994,89.22666676839192,89.22666676839192,89.22666676839192,521794354.9835205,1513445258.5098267
NTNX,2025-08-29 00:30:06,65.94999694824219,67.7249984741211,65.94999694824219,67.20999908447266,4668500,2.2584829828428297,2.4370103657601336,12.587419422820581,-3.658844340497662,4195900.0,-1518270.1996467332,-62899977.28316833,-3040019.0882460834,66.96166483561198,66.96166483561198,66.96166483561198,124312560.36148071,720681543.3654785
BXC,2025-08-05 00:30:05,71.4800033569336,75.75,69.9800033569336,72.8499984741211,257700,3.6790240148658238,4.986237552978193,12.833266499304095,-7.130019956172734,896500.0,-271053.2951029467,3428103.7407635665,-57742.146360779116,72.86000061035156,72.86000061035156,72.86000061035156,4718878.959655762,23466826.768493652
EMN,2025-10-06 00:30:13,64.16000366210938,64.55999755859375,63.43000030517578,63.720001220703125,1366700,1.8312784837251237,1.638364007589029,20.8133614705466,-1.1626495656601268,-22441500.0,-8217082.354257883,-130894131.292961,-131002.7932710128,63.903333028157554,63.903333028157554,63.903333028157554,55276781.58569336,204321692.91534424
GTN,2025-09-24 00:30:08,5.809999942779541,5.860000133514404,5.670000076293945,5.789999961853027,1229700,0.25879549326563084,0.21601633760489275,7.757811822522499,-0.10134655540388743,8393500.0,10216729.869003097,168909860.52014506,44755.91732498559,5.773333390553792,5.773333390553792,5.773333390553792,4376598.382663727,14489447.949934006
PSX,2025-10-06 00:30:13,133.0800018310547,135.17999267578125,131.77000427246094,132.9199981689453,1610000,3.3798204853826057,2.888897012511213,2.6558535860088166,-0.4892451659881922,18288900.0,-2493614.013034702,5162688.801854014,-189204.30205954012,133.28999837239584,133.28999837239584,133.28999837239584,180554866.31469727,1199222495.2850342
FWONK,2025-08-22 00:30:04,101.94999694824219,103.08000183105469,101.30500030517578,102.94000244140625,685900,2.282970284292804,2.235841406286993,6.119574695871903,3.2401725815526903,7172500.0,2506656.151869539,9791424.559574377,340479.42958361586,102.44166819254558,102.44166819254558,102.44166819254558,61399230.069732666,175449600.0
LEXX,2025-07-30 00:30:12,0.878000020980835,0.9279999732971191,0.8270000219345093,0.9150000214576721,313900,0.07107235583957972,0.056799829580275914,25.83376547306861,0.8042335858963794,-1780700.0,421789.82863144216,571364.8798618261,-1312.7852506734712,0.8900000055631002,0.8900000055631002,0.8900000055631003,27989.99925851822,498156.9893836975
MTZ,2025-10-06 00:30:13,219.72999572753906,221.8300018310547,216.7899932861328,216.8000030517578,707400,5.912248625500526,11.4237484521718,0.38888475907528863,7.322483691360968,4008200.0,11899523.649695182,10872313.57788019,1234064.741161196,218.47333272298178,218.47333272298178,218.47333272298178,102806628.22723389,340707595.3826904
HCSG,2025-10-24 00:30:05,18.610000610351562,18.940000534057617,18.329999923706055,18.489999771118164,738400,0.7028128108049712,0.9710011507403322,4.537896350919681,11.567004541070434,5893000.0,4645163.443228991,45373825.23682204,409256.4487991639,18.586666742960613,18.586666742960613,18.586666742960613,5504968.079948425,35366370.7157135
AMC,2025-08-20 00:30:06,2.859999895095825,2.880000114440918,2.809999942779541,2.8399999141693115,6809100,0.12838554319295778,0.14926045084258163,27.219936859733952,-4.393201674533975,-5000.0,-112125189.32697755,1247892591.530921,25550.98982543856,2.8433333237965903,2.8433333237965903,2.8433333237965903,18795527.617263794,124364227.82571316
MZTI,2025-09-12 00:30:05,184.97000122070312,185.27000427246094,182.83999633789062,183.02000427246094,89400,3.94263962236895,2.7124886068917875,3.343168807570046,0.8060217164195721,88000.0,615018.5483078999,1470998.9777612893,33332.855955006235,183.71000162760416,183.71000162760416,183.71000162760416,16361988.381958008,54481736.59057617
NTLA,2025-09-22 00:30:13,15.720000267028809,17.280000686645508,14.800000190734863,17.260000228881836,8914800,1.0921337399922764,1.7616316114202093,15.53635400190647,39.77689268978915,52646200.0,-6415409.1263291985,769828997.3586819,8045820.325118608,16.446667035420734,16.446667035420734,16.446667035420734,31003016.207122803,265882672.07336426
MSCI,2025-09-11 00:30:14,565.7100219726562,585.8400268554688,564.7999877929688,585.47998046875,477000,11.817912377222106,8.82258025860612,3.6410243048597057,3.4147437106922647,7035500.0,-1942392.8492500437,-6480745.845987644,1716529.999677912,578.7066650390625,578.7066650390625,578.7066650390625,189802943.1274414,530222439.7705078
DUOT,2025-09-25 00:30:05,7.480000019073486,7.730000019073486,7.199999809265137,7.730000019073486,235000,0.46062668641173304,0.6194519870981013,10.415325095834463,8.195115491584982,-1679700.0,-669545.379260918,-2872661.134867018,16736.050262565495,7.553333282470703,7.553333282470703,7.553333282470703,1157327.9970645905,4446064.086532593
EFX,2025-10-06 00:30:12,235.6699981689453,242.25999450683594,232.42999267578125,237.3300018310547,1199700,8.440620395869177,8.513617489019236,5.992298148571076,-6.239257727539902,-6426000.0,-1912042.8822317685,-50432061.20956053,-11212126.757967398,237.33999633789062,237.33999633789062,237.33999633789062,146510376.461792,1218791957.0159912
SSB,2025-10-25 00:30:05,90.66999816894531,91.33000183105469,89.83000183105469,90.47000122070312,950300,2.6499358857177073,3.4173515614272403,8.739993827058454,-6.068140870729413,-7997900.0,-6076172.461956512,-15733488.222819539,-1201580.271169078,90.5433349609375,90.5433349609375,90.5433349609375,35300431.08215332,176674812.40234375
OSPN,2025-08-27 00:30:04,14.520000457763672,14.880000114440918,14.470000267028809,14.819999694824219,422100,0.46253956886560327,0.5942096367170907,22.588344423352343,6.532669517474387,1503700.0,289173.4535913943,-4491267.246900341,43695.78452107333,14.723333358764648,14.723333358764648,14.723333358764648,4079702.3889541626,9349500.12922287
SPWH,2025-09-08 00:30:05,3.390000104904175,3.430000066757202,3.0999999046325684,3.1700000762939453,955800,0.2565111320411476,0.2182441944263984,31.980638235462703,9.726550768527085,638000.0,3209119.1501125125,39416770.01533268,109928.89542318368,3.2333333492279053,3.2333333492279053,3.2333333492279053,408659.99579429626,6023498.20394516
NREF,2025-08-05 00:30:06,13.224142104979864,13.456314091864716,12.982296054665776,13.359576225280762,72600,0.349951151433951,0.29972482301672815,7.649541727669932,-1.9524291330789942,237000.0,-16439.415490599953,-312726.9153984436,-1679.8636848288377,13.266062123937084,13.266062123937084,13.266062123937084,370435.59217453003,969905.2339553833
EDU,2025-08-07 00:30:07,46.150001525878906,46.40999984741211,45.790000915527344,45.880001068115234,1952600,1.6586030714554154,2.412276424609019,16.939329675883002,-3.5110758532928874,-10495900.0,-8635923.527642975,2291674.036558754,-903747.797733754,46.02666727701823,46.02666727701823,46.02666727701823,39398608.851623535,248671659.01374817
LOVE,2025-09-15 00:30:04,18.059999465942383,18.239999771118164,17.594999313354492,17.719999313354492,486000,1.0935541949880878,0.8811109396421702,8.839956705683187,-6.18134049845406,66500.0,978815.3945278766,-14707079.017184911,-470959.83926571615,17.85166613260905,17.85166613260905,17.85166613260905,2800432.0220947266,32223012.13912964
MAX,2025-09-08 00:30:05,12.390000343322754,12.699999809265137,12.289999961853027,12.649999618530273,902000,0.5510116544553526,0.8166610609116073,7.670077135167286,19.424118636672176,5434000.0,-1607904.0878669256,18367743.438214865,204537.16259712062,12.546666463216146,12.546666463216146,12.546666463216146,2961225.0,16095199.504852295
HOG,2025-08-26 00:30:04,28.712201323882105,29.089994519452446,28.423887260567835,28.553131103515625,1732600,1.0032714631343225,1.8601619251376456,3.5349571257576193,9.746078314517979,13582100.0,-16503527.921483668,204073959.01305136,826901.2366152148,28.68900429451197,28.68900429451197,28.68900429451197,33894092.42839813,356624941.9687271
FVRR,2025-09-22 00:30:13,26.5,26.59000015258789,25.329999923706055,25.34000015258789,854100,1.065198814257759,0.9330982101048977,19.253769574964945,6.280801645450082,-6627100.0,-7299890.507573985,-33416119.895069283,326613.0721946797,25.753333409627277,25.753333409627277,25.753333409627277,7111259.88407135,63015876.180267334
FSLY,2025-08-08 00:30:09,7.409999847412109,7.570000171661377,6.96999979019165,6.989999771118164,3628600,0.36217522177296446,0.3164519359524364,16.927978763114396,0.9313379206598906,8849400.0,-11122254.53579412,86515967.97842517,905717.6488915082,7.1766665776570635,7.1766665776570635,7.1766665776570635,10800852.93931961,78115898.3994484
NNN,2025-09-30 00:30:08,42.25,42.58000183105469,42.11000061035156,42.56999969482422,1413300,0.5730809025831667,0.4386516593023655,2.6217544183948243,0.1164141847329927,-7608400.0,-4855856.479956528,18098.097232265864,85112.3700360407,42.42000071207682,42.42000071207682,42.42000071207682,39757042.85888672,95372795.0389862
REYN,2025-08-03 00:30:08,22.395169309308855,22.40506825251122,21.721927868115813,21.820934295654297,1283900,0.512328367695718,0.31733153712101553,5.704622040190078,0.5680948864515506,9858600.0,1186797.2861574367,12290697.314613486,161991.84082623912,21.98264347209378,21.98264347209378,21.98264347209378,14623560.051727295,77130252.91728973
PRQR,2025-08-09 00:30:09,2.0899999141693115,2.190000057220459,2.0299999713897705,2.1700000762939453,312600,0.13351694260224808,0.12439617769790665,13.521707182751125,-2.1089393889096675,232100.0,-1765551.934345864,12592821.105998693,3406.8239743706,2.130000034968058,2.130000034968058,2.130000034968058,186275.99766254425,1009541.9957399368
INKT,2025-08-17 00:30:04,17.489999771118164,18.16900062561035,14.90999984741211,14.90999984741211,189000,3.415255426500513,2.801224826571836,77.46821163475964,-6.8066759598699385,40422500.0,20730963.350505725,34686361193.34865,7660264.728685841,15.996333440144857,15.996333440144857,15.996333440144857,780858.0170631409,10270259.604263306
INTA,2025-08-14 00:30:06,42.119998931884766,42.5,41.435001373291016,41.470001220703125,1292300,2.0190347448672825,2.099407629102452,32.29311503367367,2.812662453339163,-9064500.0,-10387559.24836725,33915135.05439984,3033923.221694244,41.80166753133138,41.80166753133138,41.80166753133138,19346000.0,218521547.81799316
CVS,2025-10-25 00:30:05,81.5199966430664,82.16000366210938,81.08999633789062,81.93000030517578,5642500,1.6229188347770946,2.613270085343916,0.6539500507605732,4.370241173602468,182278400.0,45071400.26141209,281969268.6405245,2720400.3157096263,81.72666676839192,81.72666676839192,81.72666676839192,352372613.49105835,990836228.9428711
CWT,2025-08-03 00:30:08,46.092502304217625,46.65884661533549,45.46654140605386,46.20179748535156,633500,0.9671318148247032,0.6002644396644699,8.649107798831986,2.2067897106325316,-170400.0,413927.8667791876,1029916.3108185952,125534.00081887828,46.1090618355803,46.1090618355803,46.1090618355803,10652897.507476807,29268838.706970215
MTX,2025-07-29 00:30:09,61.45033960393902,61.470304433282664,59.1644180507673,59.8232421875,342400,2.168434936844932,1.8931596859386488,3.936037547805067,1.418131302581858,-425600.0,-1162815.0285356431,5949376.100619158,56639.95961016951,60.15265489051666,60.15265489051666,60.15265489051666,6967276.035690308,39683509.91821289
LOGI,2025-07-31 00:30:09,91.66099587155607,93.35658976034982,91.35538839435182,91.56240844726562,1470600,2.040292761278808,1.6460912629901163,2.6437202677495235,-1.605477677254577,4092300.0,-3270523.0839458806,11618906.847927194,-565997.9946086534,92.09146220065576,92.09146220065576,92.09146220065576,19746160.581970215,222817696.61865234
COOK,2025-08-14 00:30:06,1.350000023841858,1.350000023841858,1.2899999618530273,1.2999999523162842,353900,0.10378202333642052,0.23202768278515015,25.483812250640327,-21.450153712275963,5527500.0,-4992687.092371136,186759736.70249188,-16743.734666063156,1.3133333126703899,1.3133333126703899,1.3133333126703899,187439.99729156494,796319.9864387512
SYF,2025-10-02 00:30:09,69.95999908447266,70.7699966430664,69.07499694824219,70.27999877929688,3753600,1.9444581681908177,1.9610897455496648,4.561928838244844,-5.6612647630859065,-1355100.0,18293721.95647555,2119545.303014073,-2012046.4498691654,70.04166412353516,70.04166412353516,70.04166412353516,130049939.59732056,626996346.0205078
ON,2025-09-08 00:30:05,49.61000061035156,49.61000061035156,47.84000015258789,48.880001068115234,4982800,2.0491188245189216,1.3987186692799203,20.456643138612325,-2.09117640708921,-76960000.0,118712.5813528361,-426845089.5672529,-1322647.1200203712,48.77666727701823,48.77666727701823,48.77666727701823,231686433.51860046,670684087.4900818
SENS,2025-08-28 00:30:08,9.380000114440918,9.380000114440918,9.119999885559082,9.199999809265137,172505,0.5330443846443506,0.3900282198417774,20.93657847903935,-2.356189452859024,-386365.0,-5351117.5212187655,1841372.770853973,-129.55433950087655,9.233333269755045,9.233333269755045,9.233333269755045,1265897.948627472,5631006.139183044
LKFN,2025-07-29 00:30:08,67.54840840525942,67.90544067711751,65.16819578170124,65.64424133300781,204400,1.8001282450632663,1.032740531607282,1.9401323523656462,2.175148509751642,-1050000.0,1110932.746204953,3680756.012478223,73306.62867100946,66.23929259727552,66.23929259727552,66.23929259727552,5841023.394775391,34441828.6026001
BLK,2025-10-06 00:30:13,1168.97998046875,1184.1300048828125,1158.5999755859375,1179.27001953125,772600,20.902786273531113,21.630969006569753,1.5148145485324735,3.469289422118104,3876700.0,5588593.129902516,3625587.0752822035,3323012.9558132566,1174.0,1174.0,1174.0,369514928.68652344,1720560638.244629
DOCN,2025-08-07 00:30:08,37.29999923706055,37.400001525878906,33.45000076293945,34.33000183105469,3172200,1.879079376472241,2.6614355902235296,10.062357147620743,16.766727458153305,15699700.0,-2464919.7236602316,295425055.058906,8641436.212196497,35.060001373291016,35.060001373291016,35.060001373291016,30654719.187927246,371112905.64079285
OTLK,2025-09-23 00:30:08,0.9440000057220459,0.9800000190734863,0.9440000057220459,0.9710000157356262,523500,0.17832167465487847,0.4887227554524572,66.67791068060127,-14.233978457507867,-62235100.0,-10883732.363079406,-3664836152.1500244,-898239.7147634152,0.9650000135103861,0.9650000135103861,0.9650000135103861,508318.5082376003,68291663.09126616
VERA,2025-08-08 00:30:10,19.559999465942383,19.8700008392334,19.25,19.790000915527344,1048400,1.0401633310550158,1.4173507334992708,34.739629778764474,-8.595442208506212,-11515500.0,6864284.359335164,525310469.7807413,-227412.91266743236,19.636667251586914,19.636667251586914,19.636667251586914,14684606.455421448,52572142.445373535
MAR,2025-10-06 00:30:13,269.1700134277344,273.1000061035156,267.8999938964844,271.94000244140625,2064700,5.088188103108378,3.0511370042126793,6.371539827953918,2.688036916817888,-2917800.0,-2475339.8728012536,-7986592.5818953235,1808213.6836140812,270.98000081380206,270.98000081380206,270.98000081380206,273539513.73291016,744068889.5568848
THRM,2025-07-29 00:30:08,34.75,34.75,33.59000015258789,33.95000076293945,282500,1.1204918623197033,1.5073585725517047,1.6291455881257335,8.374700724235968,4644000.0,826543.6987723511,12174756.64408802,170245.61149326494,34.096666971842446,34.096666971842446,34.096666971842446,3952660.029411316,21881558.28895569
FIHL,2025-10-02 00:30:09,17.670000076293945,17.969999313354492,16.959999084472656,17.799999237060547,484800,0.47970797504509805,0.2545398491333069,1.6258287341783215,1.6968472103688674,1846500.0,532913.483085297,5131349.131709611,4276.066551396874,17.5766658782959,17.5766658782959,17.5766658782959,5288569.90814209,15011944.285392761
SWK,2025-08-19 00:30:05,73.96430802245915,76.44625988427704,73.93463685715768,75.35855102539062,2186700,2.313589432514805,3.124454502437639,6.036309320895176,6.98242629837794,-6216700.0,5406398.723011798,3095347.0154652074,1083560.6204681357,75.24648258894179,75.24648258894179,75.24648258894179,64878339.03121948,356212087.1658325
ANRO,2025-10-25 00:30:05,11.649999618530273,11.949999809265137,10.920000076293945,11.0,356300,0.9976445321632518,2.4940073223016666,11.555253734788199,59.94183855490589,75852600.0,18627085.469480608,4904146654.508402,8880848.8324433,11.289999961853027,11.289999961853027,11.289999961853027,172055.99918365479,426357325.73804855
MEOH,2025-09-28 00:30:11,38.47999954223633,39.970001220703125,38.470001220703125,39.7599983215332,417700,1.1810111192912718,1.5033951768465141,1.355105857994444,3.6020229582336145,1583300.0,-435505.8204658782,15602798.890899839,117430.74684373348,39.40000025431315,39.40000025431315,39.40000025431315,7864258.527755737,42200615.8618927
AMGN,2025-09-28 00:30:11,274.3399963378906,275.5,269.7699890136719,272.9800109863281,1812200,5.994655747140566,5.242002566488228,9.387919419912865,-2.500697631603736,5073700.0,14621997.598233026,12107128.963019859,1164928.5815453446,272.75,272.75,272.75,374799805.8685303,2493084922.9888916
TMHC,2025-10-24 00:30:05,61.84000015258789,62.08000183105469,60.29999923706055,60.349998474121094,1172900,1.8870659697053342,2.5117989458327523,14.023591321574724,-4.753640074721163,-7043700.0,-3026861.4371880842,97283.52502521873,-621049.7842645021,60.90999984741211,60.90999984741211,60.90999984741211,40447678.16314697,144380708.2725525
CRUS,2025-09-15 00:30:05,117.12999725341797,118.72000122070312,115.91000366210938,116.58000183105469,364500,3.1261692829483514,1.6987007901411901,2.1258464336053184,1.2788001348817566,2830500.0,2658147.1080017732,-1567909.7426959134,79753.3976493693,117.07000223795573,117.07000223795573,117.07000223795573,32239179.593658447,123628746.55532837
BB,2025-10-06 00:30:13,4.510000228881836,4.800000190734863,4.510000228881836,4.800000190734863,12619200,0.1949400060186135,0.416862990660359,3.8217721556579134,10.395587909587759,8898200.0,76127161.29608203,603507155.8118262,1157498.2674892088,4.7033335367838545,4.7033335367838545,4.7033335367838545,16101521.523857117,175817433.60586166
ENVX,2025-08-05 00:30:06,11.322999954223633,11.699999809265137,11.020000457763672,11.270000457763672,7088100,1.150762259409716,1.4331998755827247,16.6826429503593,-19.42661764139673,89544400.0,32372223.93984484,620824005.4349276,-6638908.947943291,11.330000241597494,11.330000241597494,11.330000241597494,77131115.39363861,259948442.64736176
USPH,2025-09-19 00:30:05,80.31999969482422,80.31999969482422,78.30999755859375,78.4800033569336,246400,2.383655106181428,2.7283976470190425,7.581750729882801,-5.102777515200213,18100.0,80701.97223103311,7376434.4773110645,-68958.32733534953,79.03666687011719,79.03666687011719,79.03666687011719,6463556.1668396,19337472.827148438
PMNT,2025-10-06 00:30:12,0.5049999952316284,0.5600000023841858,0.5,0.5600000023841858,539800,0.03716729591393935,0.027694003816657146,14.487100274838124,16.98349709321364,313056200.0,-97495963.48905022,29385145775.43086,61791.3693829691,0.5400000015894572,0.5400000015894572,0.5400000015894572,23328.79987359047,302288.0012869835
CABO,2025-08-03 00:30:07,138.8000030517578,141.97500610351562,131.66000366210938,136.77000427246094,417100,8.195525676688115,10.846670582256861,26.00688648315525,1.5205465312957962,-2794600.0,-528504.9880874801,-1098481.627663598,280268.93410138745,136.80167134602866,136.80167134602866,136.80167134602866,15381089.778137207,57046768.78204346
YETI,2025-08-12 00:30:05,31.959999084472656,33.79999923706055,31.860000610351562,33.7599983215332,2729200,1.6129618643586736,2.2032203273919557,10.92332363386749,-6.323709869765176,13063900.0,10689780.980517993,18880605.526203524,-1916248.4350569842,33.13999938964844,33.13999938964844,33.13999938964844,50338257.73239136,251851056.823349
HNST,2025-08-17 00:30:04,3.940000057220459,3.950000047683716,3.799999952316284,3.8299999237060547,5175700,0.2639152550874911,0.3920677212521799,22.763917574380976,-13.29937981134795,-41390000.0,-32510941.7765364,-325860375.1360952,-843335.4795936176,3.859999974568685,3.859999974568685,3.8599999745686855,10885274.913311005,69066954.17611599
DIS,2025-09-24 00:30:08,112.41000366210938,114.1500015258789,112.19999694824219,113.43000030517578,8755200,2.069836604100633,2.0599334714294844,7.045077682412895,-2.439653220816141,-156913500.0,20939187.940035716,-109035363.84469382,-4450634.123477418,113.25999959309895,113.25999959309895,113.25999959309895,516998003.96728516,2661802033.984375
BCPC,2025-08-05 00:30:06,155.8000030517578,157.0,155.3800048828125,156.4199981689453,195700,3.5224744520752447,4.06769556162356,10.542892387026823,1.085037947265739,-377500.0,-1112217.215994358,-366577.9984972614,101304.75773892796,156.26666768391928,156.26666768391928,156.26666768391928,16303476.251220703,49642174.8046875
STLD,2025-10-25 00:30:05,152.25999450683594,153.99000549316406,151.86000061035156,152.9499969482422,1521300,4.650730408393697,4.198941143602836,2.1875111184921727,5.318968115812527,6763900.0,2204581.7642781567,43647862.9473524,2226189.164115437,152.93333435058594,152.93333435058594,152.93333435058594,100181582.08618164,445139719.19555664
FIS,2025-10-25 00:30:05,68.3499984741211,68.9800033569336,67.58000183105469,67.79000091552734,3800500,1.3961356901762434,0.8561382398564631,17.036928151222735,0.8989992315984716,-27398200.0,-39682274.57873648,-155352666.7592077,143803.71160956938,68.11666870117188,68.11666870117188,68.11666870117188,127652470.5871582,316914878.1188965
NUE,2025-09-19 00:30:05,134.04602526036965,134.20538223723605,132.11386370793852,132.76124572753906,4919200,3.977353203902382,4.643077760552276,5.995134178249912,-7.591623152033018,-6504300.0,903802.8970711892,-6354696.109136222,-4609563.934117932,133.0268305575712,133.0268305575712,133.0268305575712,130910114.78729248,653079119.9829102
APP,2025-10-02 00:30:09,710.1900024414062,710.989990234375,674.4000244140625,683.6400146484375,6075400,29.018037791295633,60.14414352855317,1.5476191494097087,9.772402571763935,221151200.0,128028730.05609456,1131904438.7539802,126455391.31309727,689.6766764322916,689.6766764322916,689.6766764322916,3504129870.025635,47505558007.9834
TPB,2025-08-08 00:30:09,95.16997887306825,98.29768262413253,94.72530633521792,96.6888656616211,348900,3.4443435947523504,5.900457149940439,1.4439926786389974,18.521792535727776,1982000.0,3296322.3071143567,21030467.053185385,1406516.8545183903,96.57061820699052,96.57061820699052,96.57061820699052,16016494.903564453,89046305.48858643
CRL,2025-10-06 00:30:13,178.14999389648438,179.63999938964844,174.75999450683594,174.9499969482422,856800,6.144702123504748,9.679031725227206,13.13545603278212,11.379556140123393,2524000.0,2952498.1156422975,22801537.059589893,2860180.7191686,176.4499969482422,176.4499969482422,176.4499969482422,71689818.58673096,300689793.0465698
EQH,2025-08-19 00:30:05,52.900001525878906,53.27000045776367,52.459999084472656,52.459999084472656,2622400,1.428604982866982,1.5185004719228874,6.898530004404708,0.5924841294759716,7906400.0,-2159218.597714957,10836317.601940565,148589.52984917033,52.72999954223633,52.72999954223633,52.72999954223633,81482652.8377533,250440637.4710083
MCFT,2025-08-29 00:30:06,22.100000381469727,22.655000686645508,21.729999542236328,21.940000534057617,225000,0.8796118258201664,0.9693980446586986,4.1992328009732205,6.9213836014251395,736600.0,148779.94872507898,10354503.913357267,134136.36596681035,22.108333587646484,22.108333587646484,22.108333587646484,877695.0416564941,16666619.722366333
